customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
8989,AW00019988,Jordan Long,43,40-49,Regular,2013-08-15,137,2,4555,3,3,2277,189
8990,AW00019989,Ethan Thompson,43,40-49,Regular,2013-08-01,137,2,4495,2,2,2247,187
8991,AW00019990,Peter Rai,48,40-49,New,2013-11-11,134,1,549,2,2,549,549
8992,AW00019991,Jacob Thomas,43,40-49,New,2013-11-15,134,1,597,3,3,597,597
8993,AW00019992,Stephanie Hill,49,40-49,New,2013-11-22,134,1,587,2,2,587,587
8994,AW00019993,Nathan Russell,50,50 and above,New,2013-04-06,141,1,1184,4,4,1184,1184
8995,AW00019994,Madeline King,46,40-49,New,2013-11-01,134,1,540,1,1,540,540
8996,AW00019995,Jordyn Gonzales,52,50 and above,New,2013-11-21,134,1,619,2,2,619,619
8997,AW00019996,Grant She,46,40-49,New,2013-09-17,136,1,70,1,1,70,70
8998,AW00019997,Beth Gill,52,50 and above,VIP,2013-10-30,135,2,5815,3,3,2907,223
8999,AW00019998,Laura Liu,47,40-49,New,2013-04-04,141,1,1155,2,2,1155,1155
9000,AW00019999,Danielle Brooks,53,50 and above,New,2013-04-01,141,1,1147,3,3,1147,1147
9001,AW00020000,Elijah Diaz,44,40-49,Regular,2013-08-21,137,2,4495,2,2,2247,195
9002,AW00020001,Jordan Hill,50,50 and above,New,2013-04-24,141,1,1155,2,2,1155,1155
9003,AW00020002,Elizabeth White,50,50 and above,New,2013-12-09,133,1,590,4,4,590,590
9004,AW00020003,Dalton Gonzalez,50,50 and above,New,2013-12-15,133,1,580,3,3,580,580
9005,AW00020004,Kaitlin Perez,49,40-49,New,2013-12-10,133,1,590,4,4,590,590
9006,AW00020005,Kevin Zhang,52,50 and above,New,2013-05-16,140,1,1143,4,4,1143,1143
9007,AW00020006,Grace Morris,52,50 and above,New,2013-05-29,140,1,1155,2,2,1155,1155
9008,AW00020007,Ashley Alexander,52,50 and above,Regular,2013-08-30,137,2,4495,2,2,2247,204
9009,AW00020008,Jack Foster,48,40-49,New,2013-10-17,135,1,70,1,1,70,70
9010,AW00020009,Noah Walker,53,50 and above,New,2013-05-07,140,1,1184,4,4,1184,1184
9011,AW00020010,Jackson Carter,42,40-49,New,2013-09-23,136,1,70,1,1,70,70
9012,AW00020011,Eduardo Sanders,54,50 and above,New,2013-12-23,133,1,540,1,1,540,540
9013,AW00020012,Jessica Robinson,48,40-49,New,2013-12-08,133,1,555,3,3,555,555
9014,AW00020013,Jocelyn Hughes,51,50 and above,New,2013-12-23,133,1,540,1,1,540,540
9015,AW00020014,Anne Blanco,45,40-49,New,2013-03-28,142,1,79,2,2,79,79
9016,AW00020015,Jenna King,50,50 and above,New,2013-12-15,133,1,565,1,1,565,565
9017,AW00020016,Katherine Kelly,54,50 and above,New,2013-08-11,137,1,133,3,3,133,133
9018,AW00020017,Anna Sanders,49,40-49,New,2013-12-25,133,1,79,2,2,79,79
9019,AW00020018,Lauren Gray,55,50 and above,New,2013-06-15,139,1,70,1,1,70,70
9020,AW00020019,Brittany Diaz,54,50 and above,New,2013-09-04,136,1,129,3,3,129,129
9021,AW00020020,Jacqueline Foster,55,50 and above,New,2013-10-04,135,1,79,2,2,79,79
9022,AW00020021,Alexander Jones,49,40-49,New,2013-12-19,133,1,81,3,3,81,81
9023,AW00020022,Arthur Perry,55,50 and above,New,2013-10-07,135,1,120,2,2,120,120
9024,AW00020023,Edward Hughes,55,50 and above,Regular,2013-09-06,136,2,4530,3,3,2265,205
9025,AW00020024,Fernando Miller,55,50 and above,New,2013-04-30,141,1,1155,2,2,1155,1155
9026,AW00020025,Bryce Bell,50,50 and above,New,2013-11-10,134,1,94,2,2,94,94
9027,AW00020026,Jasmine Richardson,55,50 and above,New,2013-05-20,140,1,1213,4,4,1213,1213
9028,AW00020027,Danielle Murphy,55,50 and above,New,2013-11-02,134,1,79,2,2,79,79
9029,AW00020028,Angela Flores,55,50 and above,New,2013-05-28,140,1,1174,2,2,1174,1174
9030,AW00020029,Jan Evans,55,50 and above,New,2013-05-04,140,1,1129,2,2,1129,1129
9031,AW00020030,Alexander Harris,56,50 and above,New,2013-05-14,140,1,1155,2,2,1155,1155
9032,AW00020031,Devin James,56,50 and above,New,2013-05-11,140,1,1155,2,2,1155,1155
9033,AW00020032,Marcus Walker,50,50 and above,New,2013-05-27,140,1,1120,1,1,1120,1120
9034,AW00020033,Carlos Turner,45,40-49,New,2013-12-09,133,1,567,3,3,567,567
9035,AW00020034,Wyatt Turner,51,50 and above,VIP,2013-11-22,134,2,5770,5,5,2885,240
9036,AW00020035,Cesar Fernandez,51,50 and above,VIP,2013-11-10,134,2,5695,2,2,2847,247
9037,AW00020036,Kate Tang,46,40-49,New,2013-01-16,144,1,2618,5,5,2618,2618
9038,AW00020037,Alyssa Sanchez,52,50 and above,New,2013-01-27,144,1,2596,3,3,2596,2596
9039,AW00020038,Taylor Price,52,50 and above,New,2012-12-31,145,1,2443,1,1,2443,2443
9040,AW00020039,Stephanie Evans,57,50 and above,New,2013-01-18,144,1,2457,3,3,2457,2457
9041,AW00020040,Victoria Rivera,57,50 and above,New,2013-05-11,140,1,1155,2,2,1155,1155
9042,AW00020041,Joe Alvarez,41,40-49,New,2013-04-24,141,1,13,2,2,13,13
9043,AW00020042,Brad Deng,46,40-49,Regular,2013-03-03,142,2,3150,3,3,1575,116
9044,AW00020043,Brent Zheng,47,40-49,New,2013-12-25,133,1,32,2,2,32,32
9045,AW00020044,Jillian Rana,47,40-49,New,2013-06-11,139,1,1155,2,2,1155,1155
9046,AW00020045,Andres Shen,46,40-49,New,2013-04-03,141,1,597,3,3,597,597
9047,AW00020046,Peter She,46,40-49,New,2013-05-29,140,1,692,8,8,692,692
9048,AW00020047,Ronnie Huang,47,40-49,New,2013-05-29,140,1,615,2,2,615,615
9049,AW00020048,Virginia Srini,47,40-49,Regular,2013-07-28,138,2,3142,2,2,1571,108
9050,AW00020049,Colleen Chavez,49,40-49,Regular,2013-08-23,137,2,3150,3,3,1575,105
9051,AW00020050,Adriana Prasad,48,40-49,New,2013-02-01,143,1,59,2,2,59,59
9052,AW00020051,Linda Dominguez,42,40-49,Regular,2013-12-28,133,3,4464,9,9,1488,202
9053,AW00020052,Theodore Ruiz,48,40-49,Regular,2013-03-19,142,2,3214,5,5,1607,133
9054,AW00020053,Jessie Yang,48,40-49,New,2013-06-25,139,1,36,3,3,36,36
9055,AW00020054,Clarence Nara,47,40-49,Regular,2013-04-11,141,2,3338,5,5,1669,133
9056,AW00020055,Ruben Ruiz,49,40-49,New,2013-06-26,139,1,83,3,3,83,83
9057,AW00020056,Johnny She,48,40-49,New,2013-11-21,134,1,144,5,5,144,144
9058,AW00020057,Ramon Zhou,49,40-49,New,2013-09-10,136,1,48,3,3,48,48
9059,AW00020058,Roger Liu,49,40-49,New,2013-05-31,140,1,31,3,3,31,31
9060,AW00020059,Madison Washington,49,40-49,New,2013-07-15,138,1,1170,2,2,1170,1170
9061,AW00020060,Kayla Jackson,48,40-49,Regular,2013-08-07,137,2,3142,2,2,1571,108
9062,AW00020061,Sharon Nath,48,40-49,New,2013-07-24,138,1,1174,2,2,1174,1174
9063,AW00020062,Russell Carson,,50 and above,Regular,2013-03-30,142,2,1997,5,5,998,142
9064,AW00020063,Kristy Ortega,50,50 and above,New,2013-12-09,133,1,65,3,3,65,65
9065,AW00020064,Whitney Prasad,43,40-49,New,2013-06-18,139,1,39,2,2,39,39
9066,AW00020065,Grant Lal,48,40-49,New,2013-12-19,133,1,21,1,1,21,21
9067,AW00020066,Marcus White,40,40-49,New,2013-05-09,140,1,1170,2,2,1170,1170
9068,AW00020067,Destiny Thompson,45,40-49,New,2013-05-21,140,1,1155,2,2,1155,1155
9069,AW00020068,Alexandria Peterson,46,40-49,New,2013-05-27,140,1,1120,1,1,1120,1120
9070,AW00020069,Jessica Smith,45,40-49,New,2013-10-01,135,1,575,2,2,575,575
9071,AW00020070,Richard Morris,54,50 and above,New,2013-07-22,138,1,40,2,2,40,40
9072,AW00020071,Sean Campbell,48,40-49,New,2013-03-03,142,1,79,2,2,79,79
9073,AW00020072,Kaitlyn Martinez,54,50 and above,New,2013-05-13,140,1,1155,2,2,1155,1155
9074,AW00020073,Melissa Cooper,48,40-49,New,2013-05-08,140,1,1170,2,2,1170,1170
9075,AW00020074,Preston Madan,66,50 and above,New,2013-10-16,135,1,589,4,4,589,589
9076,AW00020075,Aaron Allen,67,50 and above,New,2011-12-02,157,1,3400,1,1,3400,3400
9077,AW00020076,Beth Vazquez,67,50 and above,New,2013-11-21,134,1,554,3,3,554,554
9078,AW00020077,Aidan Coleman,66,50 and above,New,2013-11-01,134,1,633,5,5,633,633
9079,AW00020078,Jose Lee,61,50 and above,New,2013-11-21,134,1,629,3,3,629,629
9080,AW00020079,Alexandra Taylor,61,50 and above,New,2013-11-19,134,1,5,1,1,5,5
9081,AW00020080,Maria Stewart,56,50 and above,New,2013-11-02,134,1,549,2,2,549,549
9082,AW00020081,Jerry Xie,67,50 and above,New,2013-10-15,135,1,59,2,2,59,59
9083,AW00020082,Caroline Henderson,67,50 and above,New,2014-01-08,132,2,138,6,6,69,23
9084,AW00020083,Terry Kumar,61,50 and above,New,2013-11-04,134,1,40,2,2,40,40
9085,AW00020084,Alex Stewart,56,50 and above,New,2013-11-29,134,2,63,5,4,31,10
9086,AW00020085,Jessica Moore,66,50 and above,New,2013-08-20,137,2,77,6,5,38,38
9087,AW00020086,Jeremiah Hayes,54,50 and above,New,2013-05-22,140,2,129,5,5,64,64
9088,AW00020087,Seth Gray,60,50 and above,New,2014-01-04,132,2,113,4,4,56,16
9089,AW00020088,Jose Lewis,60,50 and above,New,2013-06-07,139,1,5,1,1,5,5
9090,AW00020089,Luis Powell,66,50 and above,New,2013-07-17,138,1,5,1,1,5,5
9091,AW00020090,Blake Edwards,65,50 and above,New,2013-11-28,134,1,549,2,2,549,549
9092,AW00020091,Andrea Parker,49,40-49,New,2013-11-21,134,1,563,4,4,563,563
9093,AW00020092,Ethan Sharma,66,50 and above,New,2013-05-26,140,1,1149,3,3,1149,1149
9094,AW00020093,Megan Clark,60,50 and above,New,2013-05-04,140,1,1179,3,3,1179,1179
9095,AW00020094,Lindsey Chande,64,50 and above,New,2013-08-07,137,1,14,2,2,14,14
9096,AW00020095,Ana Flores,64,50 and above,New,2013-09-06,136,1,60,2,2,60,60
9097,AW00020096,Jonathan Lal,65,50 and above,New,2013-12-19,133,2,71,3,3,35,14
9098,AW00020097,Brittany Griffin,64,50 and above,New,2013-05-03,140,1,1120,1,1,1120,1120
9099,AW00020098,Alexis Lewis,52,50 and above,New,2013-10-19,135,1,69,2,2,69,69
9100,AW00020099,Devon Xie,64,50 and above,New,2013-09-01,136,1,5,1,1,5,5
9101,AW00020100,Jesse Watson,64,50 and above,New,2013-12-19,133,1,40,2,2,40,40
9102,AW00020101,Devin Hayes,58,50 and above,New,2013-11-13,134,1,68,3,3,68,68
9103,AW00020102,Arianna Jenkins,64,50 and above,New,2013-09-14,136,1,40,2,2,40,40
9104,AW00020103,William Robinson,63,50 and above,New,2013-05-04,140,1,104,3,3,104,104
9105,AW00020104,Louis Xu,62,50 and above,New,2013-02-27,143,2,66,6,5,33,66
9106,AW00020105,Alexis Taylor,62,50 and above,New,2013-08-20,137,1,69,3,3,69,69
9107,AW00020106,Amber Hall,62,50 and above,New,2013-06-09,139,2,132,4,4,66,66
9108,AW00020107,Danielle Morris,63,50 and above,New,2013-07-24,138,1,70,1,1,70,70
9109,AW00020108,Glenn Gao,56,50 and above,New,2013-05-03,140,1,1155,2,2,1155,1155
9110,AW00020109,Katelyn Stewart,62,50 and above,New,2013-05-17,140,1,1155,2,2,1155,1155
9111,AW00020110,Austin Perry,62,50 and above,New,2013-05-30,140,1,1120,1,1,1120,1120
9112,AW00020111,Brittney Zhu,61,50 and above,New,2013-06-03,139,1,1169,4,4,1169,1169
9113,AW00020112,Shelby James,62,50 and above,New,2013-10-20,135,1,79,2,2,79,79
9114,AW00020113,Christina Murphy,62,50 and above,New,2013-10-27,135,1,70,1,1,70,70
9115,AW00020114,Joseph Thompson,61,50 and above,New,2013-05-31,140,1,79,2,2,79,79
9116,AW00020115,Megan Jones,61,50 and above,New,2013-03-03,142,1,120,2,2,120,120
9117,AW00020116,Hannah Bryant,61,50 and above,New,2013-03-04,142,1,120,2,2,120,120
9118,AW00020117,Brandon Jenkins,48,40-49,New,2013-03-26,142,1,79,2,2,79,79
9119,AW00020118,Jacqueline Henderson,47,40-49,New,2013-06-21,139,1,1170,2,2,1170,1170
9120,AW00020119,Carlos Hernandez,47,40-49,New,2013-10-04,135,1,70,1,1,70,70
9121,AW00020120,Fernando Hughes,46,40-49,New,2013-04-09,141,1,120,2,2,120,120
9122,AW00020121,Dylan Butler,46,40-49,New,2013-03-18,142,1,70,1,1,70,70
9123,AW00020122,Jeremy Bailey,46,40-49,New,2013-11-12,134,1,129,3,3,129,129
9124,AW00020123,Aaron Gonzalez,47,40-49,New,2013-10-10,135,1,133,3,3,133,133
9125,AW00020124,Natalie Coleman,46,40-49,New,2013-06-08,139,1,70,1,1,70,70
9126,AW00020125,Natalie Clark,48,40-49,New,2013-05-29,140,1,120,2,2,120,120
9127,AW00020126,Seth Carter,48,40-49,New,2014-01-09,132,1,70,1,1,70,70
9128,AW00020127,Carlos Sanders,49,40-49,New,2013-04-12,141,1,70,1,1,70,70
9129,AW00020128,Ian Miller,49,40-49,New,2013-07-11,138,1,79,2,2,79,79
9130,AW00020129,Nicole Stewart,48,40-49,New,2013-04-04,141,1,120,2,2,120,120
9131,AW00020130,Jordan Nelson,48,40-49,New,2013-01-31,144,1,5,1,1,5,5
9132,AW00020131,Carolyn Gutierrez,56,50 and above,New,2013-12-26,133,1,39,2,2,39,39
9133,AW00020132,Jenny Shen,57,50 and above,New,2013-06-10,139,1,70,3,3,70,70
9134,AW00020133,Jorge Li,52,50 and above,New,2013-07-04,138,1,29,2,2,29,29
9135,AW00020134,Franklin Zhao,58,50 and above,New,2014-01-26,132,1,149,3,3,149,149
9136,AW00020135,Grace Price,59,50 and above,New,2013-07-01,138,1,70,3,3,70,70
9137,AW00020136,Bonnie Kennedy,53,50 and above,New,2014-01-04,132,1,27,2,2,27,27
9138,AW00020137,Jarrod Fernandez,59,50 and above,New,2013-12-06,133,1,79,4,4,79,79
9139,AW00020138,Kendra Moreno,85,50 and above,New,2013-02-06,143,1,120,4,4,120,120
9140,AW00020139,Connor Wright,41,40-49,New,2013-05-04,140,1,70,1,1,70,70
9141,AW00020140,Joe Navarro,61,50 and above,New,2013-05-04,140,1,30,1,1,30,30
9142,AW00020141,Angelica Flores,61,50 and above,New,2013-11-08,134,1,4,1,1,4,4
9143,AW00020142,Lydia Lopez,63,50 and above,New,2013-01-31,144,1,4,1,1,4,4
9144,AW00020143,Jimmy Suarez,63,50 and above,New,2013-07-28,138,1,32,2,2,32,32
9145,AW00020144,Roger Lin,64,50 and above,New,2013-12-29,133,1,121,4,4,121,121
9146,AW00020145,Fernando Lee,54,50 and above,New,2013-07-12,138,1,1184,4,4,1184,1184
9147,AW00020146,Mackenzie Hall,74,50 and above,New,2013-02-15,143,1,4,1,1,4,4
9148,AW00020147,Tabitha Ramos,78,50 and above,New,2013-06-19,139,1,38,3,3,38,38
9149,AW00020148,Terry Nath,78,50 and above,New,2013-03-16,142,1,6,2,2,6,6
9150,AW00020149,Heidi Arun,77,50 and above,Regular,2013-08-06,137,2,3165,5,5,1582,109
9151,AW00020150,Gary Rubio,77,50 and above,Regular,2013-04-07,141,2,3264,6,6,1632,136
9152,AW00020151,Jamie Guo,39,30-39,Regular,2013-02-25,143,2,4152,5,5,2076,259
9153,AW00020152,Rafael She,39,30-39,Regular,2013-02-05,143,2,4142,3,3,2071,258
9154,AW00020153,Diane Sanz,41,40-49,New,2013-07-30,138,1,14,2,2,14,14
9155,AW00020154,Raul Luo,41,40-49,Regular,2013-02-14,143,2,4153,3,3,2076,259
9156,AW00020155,Jay Fernandez,42,40-49,New,2013-06-29,139,1,60,2,2,60,60
9157,AW00020156,Jay Madan,43,40-49,Regular,2013-02-25,143,2,4139,3,3,2069,258
9158,AW00020157,Riley Reed,42,40-49,Regular,2013-02-07,143,2,4118,2,2,2059,257
9159,AW00020158,Rodney Blanco,41,40-49,Regular,2013-01-31,144,2,4153,3,3,2076,276
9160,AW00020159,Ernest Zhu,41,40-49,Regular,2013-02-07,143,2,4167,5,5,2083,260
9161,AW00020160,George Garcia,41,40-49,Regular,2013-02-22,143,2,4237,6,6,2118,249
9162,AW00020161,Albert Sanz,71,50 and above,New,2013-06-26,139,1,39,2,2,39,39
9163,AW00020162,Kelsey Nath,76,50 and above,Regular,2013-04-10,141,2,1966,4,4,983,140
9164,AW00020163,Krystal Zhang,77,50 and above,Regular,2013-04-16,141,2,1903,2,2,951,146
9165,AW00020164,Carol Ann Rockne,76,50 and above,Regular,2013-09-18,136,2,3150,3,3,1575,108
9166,AW00020165,Kristina Mehta,77,50 and above,Regular,2013-09-07,136,2,3191,5,5,1595,110
9167,AW00020166,Monique Gutierrez,58,50 and above,Regular,2013-04-05,141,2,1967,5,5,983,151
9168,AW00020167,Joe Serrano,53,50 and above,Regular,2013-09-25,136,2,3142,2,2,1571,112
9169,AW00020168,Jessie Serrano,59,50 and above,New,2013-12-31,133,1,32,2,2,32,32
9170,AW00020169,Garrett Gray,59,50 and above,New,2014-01-25,132,1,79,4,4,79,79
9171,AW00020170,Jerome Martin,60,50 and above,Regular,2013-10-16,135,2,3177,3,3,1588,109
9172,AW00020171,Bailey King,60,50 and above,Regular,2013-05-06,140,2,1938,3,3,969,138
9173,AW00020172,Kelli Gao,55,50 and above,Regular,2013-11-25,134,2,3150,3,3,1575,105
9174,AW00020173,Dennis Zhao,44,40-49,Regular,2013-04-14,141,2,3181,5,5,1590,144
9175,AW00020174,Douglas Gonzalez,47,40-49,New,2013-10-16,135,1,30,1,1,30,30
9176,AW00020175,Alisha Lu,46,40-49,New,2013-07-09,138,1,1214,4,4,1214,1214
9177,AW00020176,Antonio Alexander,39,30-39,New,2013-10-01,135,1,32,2,2,32,32
9178,AW00020177,Kelvin Li,39,30-39,New,2013-06-11,139,1,6,2,2,6,6
9179,AW00020178,Deborah Anand,40,40-49,New,2013-03-21,142,1,4,1,1,4,4
9180,AW00020179,Denise Patel,41,40-49,New,2013-06-01,139,1,25,1,1,25,25
9181,AW00020180,Amanda Sanders,58,50 and above,New,2013-01-01,144,1,2488,4,4,2488,2488
9182,AW00020181,Catherine Brooks,58,50 and above,New,2013-01-10,144,1,2443,1,1,2443,2443
9183,AW00020182,Isabelle Price,58,50 and above,VIP,2013-11-05,134,2,5750,3,3,2875,250
9184,AW00020183,Sophia Allen,46,40-49,New,2013-01-29,144,1,2451,2,2,2451,2451
9185,AW00020184,Jessica Richardson,59,50 and above,New,2013-04-26,141,1,124,2,2,124,124
9186,AW00020185,Xavier Cooper,58,50 and above,New,2013-09-16,136,1,70,1,1,70,70
9187,AW00020186,Connor Li,58,50 and above,Regular,2013-10-04,135,2,3191,2,2,1595,151
9188,AW00020187,Robert King,58,50 and above,New,2013-06-16,139,1,1179,3,3,1179,1179
9189,AW00020188,Kimberly Watson,58,50 and above,Regular,2013-10-26,135,2,3226,3,3,1613,153
9190,AW00020189,Grace Hall,47,40-49,New,2013-09-15,136,1,5,1,1,5,5
9191,AW00020190,Angela Reed,52,50 and above,New,2013-06-20,139,1,1204,4,4,1204,1204
9192,AW00020191,Chad Rai,53,50 and above,New,2013-06-28,139,1,1143,4,4,1143,1143
9193,AW00020192,Amber Campbell,52,50 and above,New,2013-06-14,139,1,1155,2,2,1155,1155
9194,AW00020193,Alyssa Gray,47,40-49,New,2013-06-10,139,1,1120,1,1,1120,1120
9195,AW00020194,Connor Campbell,59,50 and above,New,2013-06-23,139,1,1174,2,2,1174,1174
9196,AW00020195,Blake Wilson,59,50 and above,New,2013-06-02,139,1,1174,2,2,1174,1174
9197,AW00020196,Cameron Perry,59,50 and above,New,2013-06-27,139,1,1120,1,1,1120,1120
9198,AW00020197,Olivia Johnson,60,50 and above,New,2013-06-23,139,1,1145,2,2,1145,1145
9199,AW00020198,Sierra Evans,60,50 and above,New,2013-06-13,139,1,1174,2,2,1174,1174
9200,AW00020199,Hailey Cook,60,50 and above,New,2013-02-20,143,1,2502,3,3,2502,2502
9201,AW00020200,Noah Gonzales,61,50 and above,New,2013-01-28,144,1,2480,3,3,2480,2480
9202,AW00020201,Chloe Harris,60,50 and above,New,2014-01-28,132,1,134,2,2,134,134
9203,AW00020202,Alexandra Jones,60,50 and above,New,2013-12-08,133,1,46,4,4,46,46
9204,AW00020203,Roy Blanco,49,40-49,New,2013-09-22,136,1,120,2,2,120,120
9205,AW00020204,Renee Carlson,55,50 and above,New,2013-01-30,144,1,2476,2,2,2476,2476
9206,AW00020205,Bryce Cox,62,50 and above,New,2013-06-12,139,1,1184,4,4,1184,1184
9207,AW00020206,Olivia Murphy,62,50 and above,Regular,2013-10-27,135,2,3204,3,3,1602,152
9208,AW00020207,Angel Bailey,56,50 and above,New,2013-06-12,139,1,1134,3,3,1134,1134
9209,AW00020208,Austin Hayes,62,50 and above,Regular,2013-09-30,136,2,3219,3,3,1609,153
9210,AW00020209,Andrea Turner,62,50 and above,Regular,2013-10-10,135,2,3268,6,6,1634,155
9211,AW00020210,Stephanie Powell,61,50 and above,New,2013-02-17,143,1,2478,2,2,2478,2478
9212,AW00020211,Scott Rodgers,52,50 and above,VIP,2013-06-01,139,2,5333,3,3,2666,266
9213,AW00020212,Krista Alonso,50,50 and above,New,2013-12-15,133,2,100,6,6,50,14
9214,AW00020213,Gina Dominguez,50,50 and above,VIP,2013-06-05,139,2,6029,3,3,3014,301
9215,AW00020214,Trisha Liu,51,50 and above,VIP,2013-06-25,139,2,5304,3,3,2652,265
9216,AW00020215,Ioannis Xylaras,51,50 and above,VIP,2013-06-07,139,2,5279,2,2,2639,263
9217,AW00020216,Shawn Chander,52,50 and above,VIP,2013-06-04,139,2,5338,4,4,2669,266
9218,AW00020217,Valerie Wang,42,40-49,VIP,2013-06-04,139,2,6089,5,5,3044,304
9219,AW00020218,Drew Xie,47,40-49,New,2013-05-03,140,2,104,7,7,52,104
9220,AW00020219,Colleen Harrison,50,50 and above,VIP,2013-05-31,140,2,6044,5,5,3022,318
9221,AW00020220,Wendy Carlson,50,50 and above,VIP,2013-06-06,139,2,6060,5,5,3030,303
9222,AW00020221,Kaylee Sanders,45,40-49,VIP,2013-06-15,139,2,6035,4,4,3017,301
9223,AW00020222,Melissa Morgan,47,40-49,New,2013-12-18,133,2,74,5,5,37,12
9224,AW00020223,Terrance Malhotra,47,40-49,New,2013-12-28,133,2,187,8,8,93,187
9225,AW00020224,Lawrence Gill,53,50 and above,New,2013-10-05,135,2,44,4,4,22,44
9226,AW00020225,Sharon Rai,53,50 and above,VIP,2013-06-16,139,2,6056,3,3,3028,302
9227,AW00020226,Valerie She,54,50 and above,VIP,2013-06-05,139,2,6067,5,5,3033,303
9228,AW00020227,Louis Zhang,53,50 and above,VIP,2013-06-22,139,2,6054,3,3,3027,302
9229,AW00020228,Raymond Arthur,54,50 and above,VIP,2013-05-30,140,2,6093,5,5,3046,320
9230,AW00020229,Austin Walker,54,50 and above,New,2013-08-19,137,1,70,3,3,70,70
9231,AW00020230,Gary Munoz,49,40-49,New,2013-06-13,139,1,32,2,2,32,32
9232,AW00020231,Kelvin Zhou,55,50 and above,New,2013-05-23,140,1,60,3,3,60,60
9233,AW00020232,Franklin Chande,56,50 and above,New,2013-06-13,139,1,92,4,4,92,92
9234,AW00020233,Jenny Raje,56,50 and above,New,2013-05-03,140,1,70,3,3,70,70
9235,AW00020234,Gerald Mehta,55,50 and above,New,2013-02-23,143,1,32,2,2,32,32
9236,AW00020235,Kenneth Deng,56,50 and above,New,2013-12-13,133,1,35,2,2,35,35
9237,AW00020236,Cesar Chandra,57,50 and above,VIP,2013-06-30,139,2,5279,2,2,2639,263
9238,AW00020237,Hunter Yang,57,50 and above,New,2013-02-01,143,1,21,1,1,21,21
9239,AW00020238,Anna Watson,52,50 and above,VIP,2013-06-23,139,2,6021,2,2,3010,301
9240,AW00020239,Jill Ortega,41,40-49,VIP,2013-06-19,139,2,6093,5,5,3046,304
9241,AW00020240,Beth Rubio,59,50 and above,New,2013-10-16,135,1,57,3,3,57,57
9242,AW00020241,Cesar Mehta,58,50 and above,VIP,2013-07-20,138,2,5347,5,5,2673,254
9243,AW00020242,Christopher Thomas,88,50 and above,VIP,2013-06-13,139,2,6068,6,6,3034,303
9244,AW00020243,Tamara Ye,54,50 and above,New,2013-05-22,140,1,60,3,3,60,60
9245,AW00020244,Dawn Raji,54,50 and above,VIP,2013-06-13,139,2,6021,2,2,3010,301
9246,AW00020245,Darren Malhotra,53,50 and above,VIP,2013-07-21,138,2,6085,5,5,3042,289
9247,AW00020246,Mindy Xu,48,40-49,VIP,2013-06-30,139,2,6035,4,4,3017,287
9248,AW00020247,Kristina Lopez,53,50 and above,VIP,2013-07-25,138,2,6056,3,3,3028,288
9249,AW00020248,Gina Suarez,60,50 and above,New,2013-12-26,133,1,70,3,3,70,70
9250,AW00020249,Tasha Kumar,60,50 and above,VIP,2013-07-24,138,2,5333,3,3,2666,253
9251,AW00020250,Charles Garcia,60,50 and above,New,2013-04-18,141,1,37,3,3,37,37
9252,AW00020251,Luis Li,60,50 and above,New,2013-04-22,141,1,59,3,3,59,59
